date,adm_level,PCODE,current_rainfall,historical_rainfall_avg,rolling_3_month_avg,r3h_avg,rfq,seasonal_anomaly_score,year,month,deficit
2024-06-21,1,KE004,10.873649,14.324338,199.26872,232.23822,82.1433,86.10279,2024,6,-3.450688999999999
2024-07-01,1,KE004,6.3265004,8.550131,162.9836,203.02942,83.58959,80.74992,2024,7,-2.223630600000001
2024-07-11,1,KE004,6.296683,8.8286495,135.58926,179.95457,81.69042,76.01286,2024,7,-2.5319664999999993
2024-07-21,1,KE004,7.0,10.917269,109.18151,160.19183,75.389824,69.12056,2024,7,-3.9172689999999992
2024-08-01,1,KE004,7.43347,8.00938,86.114426,132.10973,95.57311,66.45365,2024,8,-0.5759100000000004
2024-08-11,1,KE004,6.7159896,7.6217046,85.76668,112.63262,92.82416,77.16115,2024,8,-0.9057149999999998
2024-08-21,1,KE004,10.272083,9.042502,75.00633,92.389114,108.756134,82.15121,2024,8,1.2295809999999996
2024-09-01,1,KE004,7.563921,7.755895,77.28288,86.79976,98.49501,89.633,2024,9,-0.1919740000000001
2024-09-11,1,KE004,4.243757,8.337434,66.72605,83.3873,69.30686,81.14973,2024,9,-4.0936770000000005
2024-09-21,1,KE004,3.8382409,8.66048,59.690647,77.72344,64.69935,78.2011,2024,9,-4.822239099999999
2024-10-01,1,KE004,11.292211,13.561225,64.65635,82.734535,87.775505,79.39445,2024,10,-2.2690140000000003
2024-10-11,1,KE004,7.8583674,16.88186,66.21804,90.78775,58.76268,74.349846,2024,10,-9.0234926
2024-10-21,1,KE004,7.324264,26.599144,66.542305,106.46963,39.001892,64.180984,2024,10,-19.27488
2024-11-01,1,KE004,22.981363,39.46822,82.090195,137.92847,62.924408,60.932713,2024,11,-16.486857
2024-11-11,1,KE004,57.00857,42.959385,132.38278,173.26614,129.29393,77.06611,2024,11,14.049185000000001
2024-11-21,1,KE004,74.383156,40.840588,196.49387,205.06422,173.1722,95.92013,2024,11,33.542568
2024-12-01,1,KE004,41.87551,36.461548,230.80545,233.76988,113.05779,98.75846,2024,12,5.413961999999998
2024-12-11,1,KE004,34.363773,29.63234,260.92548,255.06479,113.661896,102.25355,2024,12,4.731433000000003
2024-12-21,1,KE004,20.50764,20.622623,277.59485,267.02695,99.55125,103.88487,2024,12,-0.11498300000000228
2025-01-01,1,KE004,3.1021245,7.4911294,269.40475,261.0552,64.86303,103.13828,2025,1,-4.3890049
2025-01-11,1,KE004,2.5169587,6.561026,264.06335,251.001,65.01983,105.102455,2025,1,-4.0440673
2025-01-21,1,KE004,9.929929,5.193676,266.66904,231.2925,146.46266,114.971504,2025,1,4.736253
2025-02-01,1,KE004,1.155423,2.8149958,244.8431,192.68275,78.76425,126.38588,2025,2,-1.6595728
2025-02-11,1,KE004,1.3510995,3.856218,189.18562,153.65451,71.71345,122.39528,2025,2,-2.5051185
2025-02-21,1,KE004,1.2430116,3.9475214,116.04549,116.72285,69.77364,99.44353,2025,2,-2.7045098
2025-03-01,1,KE004,8.455833,16.674295,82.62579,98.59863,62.081985,84.58199,2025,3,-8.218462
2025-03-11,1,KE004,24.494596,18.846241,72.756615,89.319405,123.68656,82.43968,2025,3,5.648355000000002
2025-03-21,1,KE004,47.17555,27.05182,99.42453,92.43692,162.78499,107.17142,2025,3,20.123730000000002
2025-04-01,1,KE004,46.30078,37.758926,142.62318,122.70472,119.97677,115.59728,2025,4,8.541854
2025-04-11,1,KE004,23.26612,31.903492,163.37234,148.04718,76.5947,110.01337,2025,4,-8.637372
2025-04-21,1,KE004,42.3306,30.68001,195.77301,173.53352,132.653,112.45675,2025,4,11.650589999999998
2025-05-01,1,KE004,40.361164,36.091488,234.97874,206.81001,110.39066,113.29906,2025,5,4.269676000000004
2025-05-11,1,KE004,19.55833,27.098808,253.18597,230.0526,76.508545,109.84179,2025,5,-7.540477999999997
2025-05-21,1,KE004,14.868431,29.28601,266.8114,255.3911,57.94909,104.38582,2025,5,-14.417579000000002
2025-06-01,1,KE004,20.93291,13.345248,279.28848,252.06204,141.36037,110.591385,2025,6,7.587662
2025-06-11,1,KE004,15.047335,11.749894,269.84125,244.9657,119.68634,109.95158,2025,6,3.297441000000001
2025-06-21,1,KE004,18.561686,14.324338,241.22736,232.23822,121.92752,103.78908,2025,6,4.237348000000003
2025-07-01,1,KE004,4.6749907,8.550131,199.60156,203.02942,71.40145,98.35223,2025,7,-3.8751403
2025-07-11,1,KE004,5.446142,8.8286495,181.78159,179.95457,75.539856,100.987816,2025,7,-3.382507499999999
2025-07-21,1,KE004,8.410361,10.917269,147.86134,160.19183,84.25039,92.53566,2025,7,-2.5069079999999992
2025-08-01,1,KE004,8.148341,8.00938,115.64852,132.10973,101.06816,87.99414,2025,8,0.1389610000000001
2025-08-11,1,KE004,7.4740963,7.6217046,103.56429,112.63262,98.83052,92.29097,2025,8,-0.14760829999999991
2025-08-21,1,KE004,8.778606,9.042502,97.47447,92.389114,98.12073,105.22169,2025,8,-0.2638960000000008
2025-09-01,1,KE004,8.030935,7.755895,84.5725,86.79976,102.15617,97.573784,2025,9,0.27503999999999973
2025-09-11,1,KE004,7.8218412,8.337434,77.34699,83.3873,96.13425,93.16609,2025,9,-0.5155928000000003
2025-09-21,1,KE004,5.132687,8.66048,63.918,77.72344,74.17519,83.31133,2025,9,-3.527793
2025-10-01,1,KE004,10.41707,13.561225,69.66008,82.734535,83.06063,85.09771,2025,10,-3.1441549999999996
2025-10-11,1,KE004,5.1099515,16.88186,69.32389,90.78775,46.202427,77.59227,2025,10,-11.771908499999999
2025-10-21,1,KE004,35.957138,26.599144,96.87067,106.46963,129.61472,91.38872,2025,10,9.357994000000001
2025-11-01,1,KE004,14.8456955,39.46822,103.568016,137.92847,44.62894,75.95969,2025,11,-24.622524500000004
2025-11-11,1,KE004,16.366755,42.959385,112.46068,173.26614,44.55177,65.890625,2025,11,-26.592629999999996
2025-11-21,1,KE004,7.8110323,40.840588,111.4931,205.06422,27.946918,55.455948,2025,11,-33.029555699999996
2025-12-01,1,KE004,7.9560194,36.461548,111.41819,233.76988,31.248278,48.757484,2025,12,-28.5055286
2025-12-11,1,KE004,23.013044,29.63234,126.60939,255.06479,80.886955,50.606388,2025,12,-6.6192959999999985
2025-12-21,1,KE004,19.666046,20.622623,141.14276,267.02695,96.26667,53.723633,2025,12,-0.9565769999999993
2026-01-01,1,KE004,1.9071934,7.4911294,132.63287,261.0552,55.29679,51.73094,2026,1,-5.5839360000000005
2026-01-11,1,KE004,1.8952665,6.561026,129.4182,251.001,59.642345,52.5069,2026,1,-4.6657595
2026-01-21,1,KE004,1.6175922,5.193676,95.07864,231.2925,64.91861,42.353714,2026,1,-3.5760838
2026-02-01,1,KE004,2.0987701,2.8149958,82.33172,192.68275,90.835236,44.17771,2026,2,-0.7162257000000003
2026-02-11,1,KE004,5.3484907,3.856218,71.31345,153.65451,116.84999,48.1004,2026,2,1.4922727
2026-02-21,1,KE004,26.992546,3.9475214,90.494965,116.72285,357.55765,78.45278,2026,2,23.0450246
2026-03-01,1,KE004,70.02125,16.674295,152.56021,98.59863,346.13004,152.08716,2026,3,53.346954999999994
2026-03-11,1,KE004,48.173687,18.846241,177.72084,89.319405,222.98563,193.72562,2026,3,29.327446000000002
2026-03-21,1,KE004,36.210957,27.05182,194.26575,92.43692,128.57603,204.50745,2026,3,9.159137000000001
2026-04-01,1,KE004,9.805442,37.758926,202.16399,122.70472,34.62538,162.22108,2026,4,-27.953484000000003
2026-04-11,1,KE004,25.121878,31.903492,225.3906,148.04718,81.62338,150.53566,2026,4,-6.781614000000001
2026-04-21,1,KE004,18.12896,30.68001,241.90198,173.53352,64.8233,138.29446,2026,4,-12.55105
2026-05-01,1,KE004,32.49646,36.091488,272.29965,206.81001,91.25116,130.91905,2026,5,-3.5950279999999992
2026-05-11,1,KE004,10.669773,27.098808,277.62094,230.0526,48.817303,120.23731,2026,5,-16.429035
2026-05-21,1,KE004,11.789042,29.28601,262.41742,255.3911,48.96762,102.698364,2026,5,-17.496968000000003
2022-01-01,1,KE010,3.7759936,7.5103774,196.48798,228.81207,70.149704,86.17518,2022,1,-3.7343838000000003
2022-01-11,1,KE010,10.424528,6.098374,198.65556,219.88042,138.98007,90.561714,2022,1,4.326154000000001
2022-01-21,1,KE010,3.9134886,5.649371,193.97772,202.95563,83.69967,95.68278,2022,1,-1.7358824000000004
2022-02-01,1,KE010,3.0632277,4.0275126,184.943,164.70335,89.318375,111.92648,2022,2,-0.9642848999999996
2022-02-11,1,KE010,3.1543558,5.8097754,176.15096,128.04678,75.43502,136.15584,2022,2,-2.6554196000000005
2022-02-21,1,KE010,6.739261,5.1740265,133.78604,98.42662,115.38461,134.18793,2022,2,1.5652344999999999
2022-03-01,1,KE010,4.0660377,14.794039,120.29587,88.69319,45.80186,133.72997,2022,3,-10.728001299999999
2022-03-11,1,KE010,4.0985546,17.059153,101.10137,85.53686,41.246166,117.19136,2022,3,-12.960598399999999
2022-03-21,1,KE010,13.548976,24.271069,52.784428,90.3937,63.369663,60.57468,2022,3,-10.722093000000001
2022-04-01,1,KE010,7.842232,41.966816,56.850666,124.850136,27.3432,47.632347,2022,4,-34.124584
2022-04-11,1,KE010,28.535328,37.33959,74.96146,156.09135,79.20561,49.637337,2022,4,-8.804262000000001
2022-04-21,1,KE010,66.91589,38.83112,137.96387,189.2731,164.07497,73.58912,2022,4,28.084770000000006
2022-05-01,1,KE010,9.58069,15.919156,144.48132,201.16473,69.70019,72.50577,2022,5,-6.338465999999999
2022-05-11,1,KE010,3.8759534,8.6804695,145.20291,204.03543,64.88048,71.85524,2022,5,-4.804516099999999
2022-05-21,1,KE010,5.360498,8.186384,143.82416,207.04779,78.56967,70.18426,2022,5,-2.8258860000000006
2022-06-01,1,KE010,1.3653151,2.0329988,141.12343,194.28676,90.50641,73.323204,2022,6,-0.6676837000000002
2022-06-11,1,KE010,0.6358892,0.8396829,137.66078,178.06729,96.51019,77.928055,2022,6,-0.20379369999999997
2022-06-21,1,KE010,0.71196306,0.86488694,124.82376,154.6611,97.39256,81.31208,2022,6,-0.15292388
2022-07-01,1,KE010,2.2545164,2.1309447,119.23604,114.82523,101.732895,103.68103,2022,7,0.12357169999999984
2022-07-11,1,KE010,2.403854,2.1607387,93.10457,79.64638,103.3951,115.899315,2022,7,0.24311529999999992
2022-07-21,1,KE010,2.1015656,2.4679847,28.290247,43.283245,95.09347,68.94782,2022,7,-0.36641910000000033
2022-08-01,1,KE010,2.3362103,1.9782015,21.045765,29.342293,105.13039,75.84166,2022,8,0.3580087999999999
2022-08-11,1,KE010,1.9582497,1.8015456,19.128061,22.46337,102.30395,87.85543,2022,8,0.1567041
2022-08-21,1,KE010,1.9223204,1.9223672,15.689884,16.19935,99.99933,97.59678,2022,8,-4.68000000000135e-05
2022-09-01,1,KE010,1.2318347,0.89600563,15.556403,15.062358,105.69587,102.462555,2022,9,0.33582907000000006
2022-09-11,1,KE010,0.8418306,0.91176903,15.762344,15.134444,98.81697,103.11853,2022,9,-0.06993843
2022-09-21,1,KE010,1.9955841,2.36854,17.045965,16.638098,94.93854,101.88495,2022,9,-0.3729558999999998
2022-10-01,1,KE010,8.436171,10.059507,23.22762,24.56666,89.22052,95.471115,2022,10,-1.6233360000000001
2022-10-11,1,KE010,8.6389,15.10722,29.462666,37.51314,67.830864,81.06355,2022,10,-6.46832
2022-10-21,1,KE010,10.27499,22.35374,37.63609,57.398895,55.84242,68.32827,2022,10,-12.078749999999998
2022-11-01,1,KE010,39.727417,41.291542,75.0273,96.712234,96.62115,78.68011,2022,11,-1.564124999999997
2022-11-11,1,KE010,34.55339,42.12052,107.62244,137.03122,83.9409,79.294136,2022,11,-7.567129999999999
2022-11-21,1,KE010,23.640305,34.887474,129.34042,169.99632,71.80275,76.76757,2022,11,-11.247168999999996
2022-12-01,1,KE010,19.762747,25.699238,147.87132,194.79955,80.662415,76.51235,2022,12,-5.936491
2022-12-11,1,KE010,17.046568,21.498274,164.07607,215.38605,83.20001,76.71813,2022,12,-4.451705999999998
2022-12-21,1,KE010,8.463267,17.739582,170.54376,230.7571,59.206306,74.45959,2022,12,-9.276314999999999
2023-01-01,1,KE010,5.367523,7.5103774,167.47511,228.81207,82.87138,73.766556,2023,1,-2.1428544
2023-01-11,1,KE010,2.6284626,6.098374,161.46468,219.88042,68.73496,74.02364,2023,1,-3.4699113999999995
2023-01-21,1,KE010,3.5742674,5.649371,154.76395,202.95563,80.514305,76.82597,2023,1,-2.0751036000000003
2023-02-01,1,KE010,1.6174227,4.0275126,116.65395,164.70335,73.30283,71.68624,2023,2,-2.4100898999999996
2023-02-11,1,KE010,1.7717783,5.8097754,83.872345,128.04678,62.644947,66.79781,2023,2,-4.0379971
2023-02-21,1,KE010,1.7864312,5.1740265,62.01847,98.42662,66.7035,64.79809,2023,2,-3.3875953
2023-03-01,1,KE010,4.3303895,14.794039,46.586113,88.69319,47.137367,55.05855,2023,3,-10.463649499999999
2023-03-11,1,KE010,27.559614,17.059153,57.09915,85.53686,147.6014,68.58991,2023,3,10.500461000000001
2023-03-21,1,KE010,60.07547,24.271069,108.71136,90.3937,222.3201,119.20217,2023,3,35.804401
2023-04-01,1,KE010,47.378162,41.966816,150.722,124.850136,111.52164,119.924416,2023,4,5.411346000000002
2023-04-11,1,KE010,59.66359,37.33959,207.75713,156.09135,152.72606,132.07234,2023,4,22.323999999999998
2023-04-21,1,KE010,118.15094,38.83112,322.3338,189.2731,280.9669,168.49156,2023,4,79.31982
2023-05-01,1,KE010,17.360296,15.919156,338.07666,201.16473,106.88909,166.409,2023,5,1.4411400000000025
2023-05-11,1,KE010,3.550783,8.6804695,339.85565,204.03543,62.503582,164.97473,2023,5,-5.129686499999999
2023-05-21,1,KE010,5.5018067,8.186384,343.571,207.04779,79.64129,164.38324,2023,5,-2.6845773
2023-06-01,1,KE010,2.405259,2.0329988,341.6459,194.28676,105.293045,173.94327,2023,6,0.37226019999999993
2023-06-11,1,KE010,0.93476516,0.8396829,315.02106,178.06729,101.628204,174.81061,2023,6,0.09508225999999997
2023-06-21,1,KE010,1.0915295,0.86488694,256.0371,154.6611,103.864395,163.49449,2023,6,0.22664256000000005
2023-07-01,1,KE010,2.5104375,2.1309447,211.16939,114.82523,105.32178,180.4039,2023,7,0.37949279999999996
2023-07-11,1,KE010,2.1421115,2.1607387,153.6479,79.64638,99.739876,187.42433,2023,7,-0.018627200000000066
2023-07-21,1,KE010,2.6702127,2.4679847,38.167202,43.283245,102.70793,89.4041,2023,7,0.20222799999999985
2023-08-01,1,KE010,1.9317544,1.9782015,22.738659,29.342293,99.3344,80.77113,2023,8,-0.04644709999999996
2023-08-11,1,KE010,1.3217584,1.8015456,20.509636,22.46337,92.94591,92.88604,2023,8,-0.4797872000000001
2023-08-21,1,KE010,1.576676,1.9223672,16.584503,16.19935,95.006165,101.81681,2023,8,-0.3456912000000001
2023-09-01,1,KE010,0.8675231,0.89600563,15.046768,15.062358,99.51692,99.92229,2023,9,-0.028482530000000006
2023-09-11,1,KE010,0.9255319,0.91176903,15.037536,15.134444,100.2328,99.51869,2023,9,0.013762869999999983
2023-09-21,1,KE010,2.113609,2.36854,16.059614,16.638098,96.54028,97.32655,2023,9,-0.254931
2023-10-01,1,KE010,9.575672,10.059507,23.124851,24.56666,96.78718,95.12353,2023,10,-0.4838349999999991
2023-10-11,1,KE010,30.062023,15.10722,51.04476,37.51314,174.37529,131.82925,2023,10,14.954803
2023-10-21,1,KE010,50.68266,22.35374,99.057205,57.398895,203.56508,166.76129,2023,10,28.32892
2023-11-01,1,KE010,98.979126,41.291542,196.10458,96.712234,224.61798,197.71916,2023,11,57.687583999999994
2023-11-11,1,KE010,86.9456,42.12052,281.72842,137.03122,195.12857,201.87704,2023,11,44.82508
2023-11-21,1,KE010,80.40746,34.887474,360.5592,169.99632,214.121,208.89537,2023,11,45.519986
2023-12-01,1,KE010,7.81654,25.699238,367.50824,194.79955,41.748722,186.44098,2023,12,-17.882698
2023-12-11,1,KE010,18.936773,21.498274,385.51947,215.38605,90.33333,177.1979,2023,12,-2.561501
2023-12-21,1,KE010,17.334404,17.739582,400.74026,230.7571,98.21818,172.10097,2023,12,-0.40517799999999937
2024-01-01,1,KE010,7.613609,7.5103774,398.77823,228.81207,100.825165,172.6935,2024,1,0.10323159999999998
2024-01-11,1,KE010,13.578683,6.098374,382.29486,219.88042,167.40004,172.22258,2024,1,7.480309
2024-01-21,1,KE010,2.778603,5.649371,334.39078,202.95563,73.04284,163.20346,2024,1,-2.8707680000000004
2024-02-01,1,KE010,6.41108,4.0275126,241.82275,164.70335,126.403366,145.44365,2024,2,2.3835674000000004
2024-02-11,1,KE010,4.724207,5.8097754,159.60138,128.04678,89.95753,123.71691,2024,2,-1.0855684000000005
2024-02-21,1,KE010,19.828382,5.1740265,99.02228,98.42662,244.03694,100.57593,2024,2,14.654355500000001
2024-03-01,1,KE010,11.153553,14.794039,102.3593,88.69319,81.60817,114.58602,2024,3,-3.6404859999999992
2024-03-11,1,KE010,7.5272985,17.059153,90.949814,85.53686,56.78957,105.97873,2024,3,-9.531854499999998
2024-03-21,1,KE010,23.747692,24.271069,97.36311,90.3937,98.21197,107.30595,2024,3,-0.523377
2024-04-01,1,KE010,105.06182,41.966816,194.81131,124.850136,234.33955,153.8784,2024,4,63.095003999999996
2024-04-11,1,KE010,33.2493,37.33959,214.48193,156.09135,90.339325,136.24687,2024,4,-4.090290000000003
2024-04-21,1,KE010,101.49739,38.83112,313.20074,189.2731,242.97209,163.79044,2024,4,62.66627
2024-05-01,1,KE010,45.91128,15.919156,352.70093,201.16473,243.37161,173.50249,2024,5,29.992123999999997
2024-05-11,1,KE010,6.0407467,8.6804695,354.01746,204.03543,80.704445,171.74957,2024,5,-2.6397227999999995
2024-05-21,1,KE010,10.485347,8.186384,344.67444,207.04779,117.43437,164.90361,2024,5,2.2989630000000005
2024-06-01,1,KE010,1.3715376,2.0329988,334.89243,194.28676,90.59489,170.55444,2024,6,-0.6614612000000002
2024-06-11,1,KE010,0.620835,0.8396829,327.986,178.06729,96.252396,181.89267,2024,6,-0.21884789999999998
2024-06-21,1,KE010,0.79164994,0.86488694,305.02994,154.6611,98.75127,194.18001,2024,6,-0.073237
2024-07-01,1,KE010,3.091128,2.1309447,203.05922,114.82523,113.46503,173.63556,2024,7,0.9601832999999997
2024-07-11,1,KE010,2.521678,2.1607387,172.3316,79.64638,105.04053,209.49698,2024,7,0.3609393000000001
2024-07-21,1,KE010,2.1621838,2.4679847,72.99638,43.283245,95.905174,161.53923,2024,7,-0.30580089999999993
2024-08-01,1,KE010,2.1156163,1.9782015,29.20072,29.342293,101.96921,99.58776,2024,8,0.13741480000000017
2024-08-11,1,KE010,1.7836211,1.8015456,24.943596,22.46337,99.73646,109.03104,2024,8,-0.01792450000000012
2024-08-21,1,KE010,2.2137697,1.9223672,16.67202,16.19935,104.20958,102.229645,2024,8,0.2914024999999998
2024-09-01,1,KE010,0.7659575,0.89600563,16.066439,15.062358,97.794304,105.0048,2024,9,-0.13004813000000004
2024-09-11,1,KE010,0.70433563,0.91176903,16.14994,15.134444,96.49118,105.04358,2024,9,-0.2074334
2024-09-21,1,KE010,1.8902048,2.36854,17.248495,16.638098,93.508415,102.82093,2024,9,-0.47833519999999985
2024-10-01,1,KE010,10.540947,10.059507,24.698315,24.56666,103.19692,100.44528,2024,10,0.4814399999999992
2024-10-11,1,KE010,5.931955,15.10722,28.108591,37.51314,54.368313,77.87848,2024,10,-9.175265
2024-10-21,1,KE010,7.808511,22.35374,33.754917,57.398895,46.825443,62.108337,2024,10,-14.545228999999999
2024-11-01,1,KE010,39.4992,41.291542,71.138504,96.712234,96.12814,74.85678,2024,11,-1.7923419999999979
2024-11-11,1,KE010,61.33601,42.12052,130.69089,137.03122,140.77946,95.53596,2024,11,19.215490000000003
2024-11-21,1,KE010,63.118427,34.887474,191.59555,169.99632,170.77647,112.34268,2024,11,28.230953
2024-12-01,1,KE010,8.477118,25.699238,199.3067,194.79955,43.900497,102.255844,2024,12,-17.22212
2024-12-11,1,KE010,12.595745,21.498274,211.1981,215.38605,66.403366,98.099724,2024,12,-8.902528999999998
2024-12-21,1,KE010,11.640506,17.739582,220.94841,230.7571,73.1786,95.83949,2024,12,-6.099075999999998
2025-01-01,1,KE010,2.4935768,7.5103774,212.90103,228.81207,59.898888,93.19495,2025,1,-5.0168006
2025-01-11,1,KE010,1.7976717,6.098374,208.76675,219.88042,61.249264,95.05797,2025,1,-4.300702299999999
2025-01-21,1,KE010,10.717584,5.649371,211.67583,202.95563,147.59166,104.19329,2025,1,5.068213
2025-02-01,1,KE010,1.6754316,4.0275126,173.85207,164.70335,73.94541,105.391,2025,2,-2.3520809999999996
2025-02-11,1,KE010,1.661381,5.8097754,114.17743,128.04678,61.623676,89.575584,2025,2,-4.148394400000001
2025-02-21,1,KE010,1.3590927,5.1740265,52.418102,98.42662,62.50321,55.515785,2025,2,-3.8149338000000004
2025-03-01,1,KE010,14.960859,14.794039,58.901848,88.69319,100.84279,68.2033,2025,3,0.16681999999999952
2025-03-11,1,KE010,38.401443,17.059153,84.70755,85.53686,196.75027,99.084015,2025,3,21.342290000000002
2025-03-21,1,KE010,54.94179,24.271069,128.00883,90.3937,204.7817,139.43146,2025,3,30.670720999999997
2025-04-01,1,KE010,33.641308,41.966816,159.15657,124.850136,82.273636,126.42004,2025,4,-8.325508
2025-04-11,1,KE010,67.69771,37.33959,225.0566,156.09135,171.7015,142.81126,2025,4,30.35812
2025-04-21,1,KE010,42.244278,38.83112,256.5833,189.2731,107.78706,134.64722,2025,4,3.413158000000003
2025-05-01,1,KE010,25.269169,15.919156,280.17703,201.16473,144.69594,138.32483,2025,5,9.350013000000002
2025-05-11,1,KE010,6.2910476,8.6804695,284.8067,204.03543,82.534065,138.63998,2025,5,-2.3894218999999994
2025-05-21,1,KE010,4.165596,8.186384,287.6132,207.04779,69.508026,137.99397,2025,5,-4.0207880000000005
2025-06-01,1,KE010,1.404456,2.0329988,274.0568,194.28676,91.06294,140.02776,2025,6,-0.6285428000000002
2025-06-11,1,KE010,0.85989565,0.8396829,236.51523,178.06729,100.34612,131.92703,2025,6,0.02021275
2025-06-21,1,KE010,0.96668005,0.86488694,182.54013,154.6611,101.73564,117.46138,2025,6,0.10179311000000002
2025-07-01,1,KE010,1.8524688,2.1309447,150.75127,114.82523,96.094826,129.98203,2025,7,-0.2784759000000001
2025-07-11,1,KE010,1.7472903,2.1607387,84.80088,79.64638,94.226166,106.08945,2025,7,-0.41344840000000005
2025-07-21,1,KE010,1.4423926,2.4679847,43.999,43.283245,86.26681,101.482414,2025,7,-1.0255921000000001
